transactions_id,sale_date,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale,sale_time
1701,2023-10-13,62,Female,52,Beauty,2,30,15.9,60,15:09:00
139,2023-09-15,113,Male,36,Beauty,4,500,230,2000,14:03:00
151,2023-10-12,108,Male,29,Clothing,1,50,18,50,15:49:00
1139,2023-12-21,87,Male,36,Beauty,4,500,230,2000,14:23:00
1151,2022-12-12,99,Male,29,Clothing,1,50,26,50,14:48:00
83,2022-11-27,56,Male,54,Electronics,2,50,16.5,100,15:57:00
153,2023-11-19,62,Male,63,Electronics,2,500,195,1000,15:52:00
451,2023-10-09,74,Female,45,Electronics,1,30,13.5,30,15:38:00
1083,2022-09-30,99,Male,54,Electronics,2,50,17.5,100,15:46:00
1153,2022-09-24,91,Male,63,Electronics,2,500,265,1000,12:30:00
1451,2022-09-23,94,Female,45,Electronics,1,30,13.2,30,12:10:00
99,2023-11-19,71,Female,50,Electronics,4,300,132,1200,15:12:00
783,2022-11-11,91,Female,56,Clothing,1,300,150,300,15:37:00
1099,2022-12-24,56,Female,50,Electronics,4,300,162,1200,12:41:00
1783,2023-09-05,52,Female,56,Clothing,1,300,135,300,16:37:00
409,2023-12-17,55,Female,21,Electronics,3,300,87,900,12:30:00
525,2022-09-05,98,Female,47,Beauty,2,25,7,50,14:15:00
939,2022-11-07,75,Female,46,Electronics,1,300,81,300,15:28:00
994,2022-12-24,73,Female,51,Beauty,2,500,125,1000,16:38:00
1409,2023-11-22,102,Female,21,Electronics,3,300,138,900,12:15:00
1525,2022-12-13,106,Female,47,Beauty,2,25,12,50,13:35:00
1939,2022-10-31,74,Female,46,Electronics,1,300,135,300,13:30:00
1994,2022-11-20,86,Female,51,Beauty,2,500,250,1000,13:27:00
96,2023-11-22,62,Female,44,Clothing,2,300,84,600,14:10:00
609,2023-11-19,59,Female,47,Clothing,2,50,13,100,13:02:00
982,2022-11-10,50,Female,46,Beauty,3,30,15.6,90,14:08:00
1096,2022-12-01,82,Female,44,Clothing,2,300,138,600,14:49:00
1609,2023-10-05,81,Female,47,Clothing,2,50,22.5,100,13:58:00
1982,2023-09-09,110,Female,46,Beauty,3,30,16.5,90,12:46:00
209,2022-09-03,61,Female,30,Electronics,4,50,14,200,12:22:00
435,2023-12-15,113,Female,30,Beauty,3,300,108,900,13:41:00
777,2022-09-10,54,Male,48,Electronics,3,50,17,150,15:07:00
854,2022-10-01,84,Male,29,Clothing,1,50,22,50,15:42:00
890,2023-12-25,76,Male,34,Electronics,2,25,13.5,50,14:44:00
1209,2022-12-06,55,Female,30,Electronics,4,50,23,200,12:37:00
1435,2022-10-27,61,Female,30,Beauty,3,300,114,900,13:31:00
1777,2023-11-15,74,Male,48,Electronics,3,50,19.5,150,12:06:00
1854,2023-11-25,109,Male,29,Clothing,1,50,22.5,50,16:53:00
1890,2023-10-18,51,Male,34,Electronics,2,25,6.25,50,14:20:00
865,2023-12-17,78,Female,42,Clothing,1,300,108,300,14:49:00
1865,2022-11-18,107,Female,42,Clothing,1,300,156,300,14:52:00
662,2022-12-03,100,Male,48,Beauty,2,500,145,1000,12:40:00
1662,2023-12-20,106,Male,48,Beauty,2,500,240,1000,12:38:00
309,2023-10-12,78,Female,26,Beauty,1,25,9,25,15:39:00
544,2023-10-31,95,Female,27,Electronics,1,25,10.25,25,13:46:00
602,2023-12-12,75,Female,20,Electronics,1,300,96,300,16:46:00
615,2022-10-31,58,Female,61,Clothing,4,25,10.5,100,15:06:00
678,2022-11-17,70,Female,60,Electronics,3,300,144,900,15:55:00
781,2022-10-19,106,Male,35,Beauty,1,500,225,500,16:52:00
1309,2022-09-30,93,Female,26,Beauty,1,25,9.5,25,16:50:00
1544,2022-12-16,70,Female,27,Electronics,1,25,11.25,25,15:58:00
1602,2022-12-01,86,Female,20,Electronics,1,300,126,300,15:17:00
1615,2022-11-17,82,Female,61,Clothing,4,25,13.5,100,13:43:00
1678,2022-09-16,99,Female,60,Electronics,3,300,102,900,13:44:00
1781,2022-10-13,55,Male,35,Beauty,1,500,225,500,12:22:00
34,2023-09-24,87,Female,51,Clothing,3,50,17,150,13:26:00
916,2023-12-05,68,Female,32,Electronics,1,50,26,50,12:56:00
1034,2022-11-13,52,Female,51,Clothing,3,50,24.5,150,14:48:00
1916,2022-11-08,102,Female,32,Electronics,1,50,16.5,50,12:40:00
757,2023-10-06,82,Female,43,Electronics,4,300,105,1200,12:10:00
1757,2023-09-29,50,Female,43,Electronics,4,300,132,1200,16:42:00
25,2022-11-20,61,Female,64,Beauty,1,50,19,50,14:32:00
82,2022-09-08,85,Female,32,Beauty,4,50,15,200,12:55:00
472,2023-10-30,95,Female,38,Beauty,3,300,162,900,15:23:00
842,2022-11-28,71,Female,47,Clothing,2,300,105,600,14:13:00
879,2022-11-13,50,Male,23,Clothing,1,30,15.3,30,16:51:00
991,2023-09-14,110,Female,34,Clothing,2,50,19.5,100,14:28:00
1025,2022-11-12,103,Female,64,Beauty,1,50,16.5,50,16:41:00
1082,2022-10-22,111,Female,32,Beauty,4,50,27.5,200,15:56:00
1472,2023-12-18,74,Female,38,Beauty,3,300,150,900,15:22:00
1842,2022-10-04,84,Female,47,Clothing,2,300,75,600,14:03:00
1879,2022-11-18,66,Male,23,Clothing,1,30,16.2,30,15:27:00
1991,2022-12-04,96,Female,34,Clothing,2,50,14.5,100,13:11:00
62,2023-09-16,50,Male,18,Beauty,2,50,26.5,100,12:54:00
386,2022-10-23,77,Female,54,Electronics,2,300,153,600,13:20:00
1062,2022-12-20,69,Male,18,Beauty,2,50,21.5,100,16:05:00
1386,2023-12-19,110,Female,54,Electronics,2,300,81,600,14:06:00
429,2023-09-08,80,Male,64,Electronics,2,25,6.75,50,14:29:00
664,2022-09-03,109,Female,44,Clothing,4,500,170,2000,16:52:00
989,2022-10-31,97,Female,44,Electronics,1,25,8.25,25,13:30:00
1429,2023-11-22,102,Male,64,Electronics,2,25,12,50,13:14:00
1664,2023-12-12,99,Female,44,Clothing,4,500,245,2000,16:44:00
1989,2022-09-06,109,Female,44,Electronics,1,25,13.25,25,16:21:00
233,2022-09-03,81,Female,51,Beauty,2,300,132,600,13:09:00
520,2022-10-16,79,Female,49,Electronics,4,25,13,100,12:42:00
805,2022-09-03,59,Female,30,Beauty,3,500,155,1500,13:55:00
908,2022-10-30,64,Male,46,Beauty,4,300,81,1200,14:47:00
1233,2023-10-01,79,Female,51,Beauty,2,300,117,600,16:20:00
1520,2022-11-21,88,Female,49,Electronics,4,25,10.5,100,15:28:00
1805,2023-10-10,79,Female,30,Beauty,3,500,225,1500,13:35:00
1908,2023-12-17,93,Male,46,Beauty,4,300,87,1200,12:34:00
857,2023-11-20,62,Male,60,Electronics,2,25,12,50,12:09:00
1857,2022-11-09,109,Male,60,Electronics,2,25,7.5,50,12:15:00
211,2022-09-12,54,Male,42,Beauty,3,500,235,1500,14:02:00
650,2023-10-08,98,Male,55,Electronics,1,30,15,30,12:41:00
1211,2023-11-22,82,Male,42,Beauty,3,500,235,1500,14:59:00
1650,2022-09-23,89,Male,55,Electronics,1,30,10.8,30,16:24:00
